dataset,source_id,row_id,index_name,index_value,R,qbase,lambda_Q,rank,pdet,effective_rank,source_label,source_reference,source_url,source_note
planck_lollipop_gramdet,SRC003,25,ell,26,1.1078137706571716,1.0835834015805998,0.00025006824726652338,0.083333333333333329,1.5538365008755623e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,26,ell,27,1.7060660781998984,1.0869608253245184,0.00029415865785174252,0.08666666666666667,1.3244914862956059e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,27,ell,28,1.8877556129856672,1.0903438008712716,0.00034380087127148937,0.089999999999999997,1.5208268270536572e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,28,ell,29,0.74451272018908898,1.0937327669169394,0.00039943358360617379,0.093333333333333338,1.1082119403607667e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,29,ell,30,0.43744661869272738,1.0971281771157029,0.0004615104490362737,0.096666666666666665,1.2912071282067223e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,30,ell,31,0.95549548824588204,1.100530499826728,0.00053049982672799935,0.10000000000000001,1.0009948124749634e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,31,ell,32,0.55323663028767633,1.1039402178526221,0.00060688451928874495,0.10333333333333333,1.0352977438726025e-23,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,32,ell,33,1.0739249241258775,1.1073578281695777,0.00069116150291110819,0.10666666666666667,6.5632792498669963e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,33,ell,34,1.5198750454536769,1.1107838416493359,0.00078384164933585317,0.11,6.9382812687364673e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,34,ell,35,1.217099049874147,1.1142187827730909,0.00088544943975773648,0.11333333333333333,8.7061852189558338e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,35,ell,36,0.92252013800133903,1.117663189337478,0.00099652267081139158,0.11666666666666667,5.6040816253487161e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,36,ell,37,2.0693935723958079,1.1211176121527715,0.0011176121527714728,0.12,5.1618005656378512e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,37,ell,38,0.99664908269336461,1.1245826147334421,0.0012492814001087236,0.12333333333333334,5.8009682923533736e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,38,ell,39,2.6020482414403139,1.1280587729812115,0.0013921063145447105,0.12666666666666668,3.6704889645701014e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,39,ell,40,1.9943575995701877,1.131546674860755,0.0015466748607550977,0.13,3.5973935740171352e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,40,ell,41,1.9205050838586508,1.1350469200682016,0.0017135867348683149,0.13333333333333333,2.6195108542186221e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,41,ell,42,1.462510271092087,1.1385601196925854,0.0018934530259187461,0.13666666666666666,2.5036854494282688e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,42,ell,43,3.4638342561255953,1.142086895870408,0.0020868958704080582,0.14000000000000001,2.2522039888089557e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,43,ell,44,3.868741396421564,1.1456278814334713,0.002294548100138009,0.14333333333333334,1.5274015768742324e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,44,ell,45,3.1865721400412044,1.1491837195501442,0.0025170528834775525,0.14666666666666667,1.2575803961154076e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,45,ell,46,0.29976818398130012,1.1527550633602324,0.0027550633602323894,0.14999999999999999,1.0864701668334478e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,46,ell,47,2.6634089449132698,1.1563425756036187,0.0030092422702854391,0.15333333333333332,1.0342218670175771e-24,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,47,ell,48,1.8012282012190628,1.1599469282428509,0.0032802615761841859,0.15666666666666668,7.5594533549991627e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,48,ell,49,2.7869307881096721,1.1635688020798476,0.0035688020798475759,0.16,7.3429042606223941e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,49,ell,50,1.703967033975472,1.167208886366907,0.0038755530335737804,0.16333333333333333,6.1369569385137838e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,50,ell,51,3.3052772261793768,1.1708678784121964,0.0042012117455297272,0.16666666666666666,4.0958232222527023e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,51,ell,52,3.2726343512270999,1.1745464831799053,0.004546483179905427,0.17000000000000001,3.3272119864565199e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,52,ell,53,0.86502411531129775,1.1782454128852553,0.004912079551921922,0.17333333333333334,2.8342115318117775e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,53,ell,54,2.284135463003627,1.1819653865845465,0.0052987199178796823,0.17666666666666667,2.3474962825812966e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,54,ell,55,4.2916597469075866,1.1857071297604405,0.0057071297604404311,0.17999999999999999,1.6774477463466145e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,55,ell,56,1.4472684714111386,1.1894713739026703,0.0061380405693370246,0.18333333333333332,1.6312755319129442e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,56,ell,57,2.9421835900879669,1.1932588560843715,0.0065921894177048265,0.18666666666666668,1.19365649211732e-25,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,57,ell,58,3.0857099200620621,1.1970703185342351,0.007070318534235176,0.19,7.8056317469398356e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,58,ell,59,3.0127810978283103,1.2009065082046839,0.0075731748713505596,0.19333333333333333,7.4790838414013786e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,59,ell,60,5.7184193420382163,1.2047681763362696,0.0081015096696029874,0.19666666666666666,5.0662789349025432e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,60,ell,61,8.0326628070049484,1.2086560780185001,0.0086560780185001712,0.20000000000000001,5.0159253628511133e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,61,ell,62,3.6327658116827295,1.2125709717472988,0.0092376384139653215,0.20333333333333334,3.6276990437445556e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,62,ell,63,2.9815821790292523,1.2165136189793047,0.0098469523126377915,0.20666666666666667,2.9836595199655355e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,63,ell,64,5.1317652129487854,1.2204847836832238,0.010484783683223775,0.20999999999999999,2.0197878647916897e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,64,ell,65,4.2455437272234615,1.2244852318884407,0.011151898555107233,0.21333333333333335,2.1409886281395573e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,65,ell,66,3.8542841779870707,1.2285157312311004,0.011849064564433791,0.21666666666666667,1.8864406573448832e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,66,ell,67,2.486509322900802,1.2325770504978795,0.012577050497879447,0.22,2.2691202303230337e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,67,ell,68,1.8900956567948708,1.2366699591676538,0.013336625834320289,0.22333333333333333,1.7805777942631303e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,68,ell,69,1.6279995829696403,1.2407952269512832,0.014128560284616631,0.22666666666666666,1.5755658438468123e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,69,ell,70,1.7578792206858109,1.24495362332973,0.014953623329730123,0.23000000000000001,1.3885017027569847e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,70,ell,71,4.1954481869592071,1.2491459170907233,0.015812583757389934,0.23333333333333334,1.4028503371645176e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,71,ell,72,3.378499892137401,1.2533728758641931,0.016706209197526491,0.23666666666666666,1.5623395442960206e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
planck_lollipop_gramdet,SRC003,72,ell,73,2.6016450573043586,1.2576352656566923,0.017635265656692219,0.23999999999999999,1.6308371081771775e-26,3,Planck 2020 Lollipop EE/BB/EB local Gram-det sequence,"planck_2020_lollipop.tar.gz -> cl_lolEB_NPIPE.dat, fiducial_lolEB_planck2018_tensor_lensedCls.dat, clcov_lolEB_NPIPE.fits",https://portal.nersc.gov/cfs/cmb/planck2020/likelihoods/planck_2020_lollipop.tar.gz,"Numeric sequence reconstructed once from uploaded Planck Lollipop archive, then frozen into this CSV. Portable suite does not read the archive."
